geometry,POI,address,node,nearest_sap,destination,sap_name,routes,walking_distance,WT,service_frequency,AWT,TAT,EDF,weighing_factor,bus_ptal,pop_density_per_sq_km,ZONE_NAME,WARD_NO,index_right,metro_ptal,accessibility_index,population_density,pop_density_cat,accessibility_cat,bivariate_cat
"POLYGON ((75.82210354650505 26.87586424056005, 75.82257859714205 26.871204433312332, 75.82760873853006 26.869294817708298, 75.83216423440174 26.872044667097672, 75.83168985293919 26.876704516055952, 75.82665930641747 26.878614473946374, 75.82210354650505 26.87586424056005))",POINT (75.82713403823595 26.873954624975823),,3784609343,POINT (581651.2384757751 2972313.6010933965),3784609096.0,JAWAHAR CIRCLE,AC7,601.0,10.016666646633333,26.0,17.0,27.016666646633333,1.1104256639942824,0.5,0.5552128319971412,3443.7014426456594,BAGRU ANSIK,35.0,130,0.2375296916563699,0.7927425236535112,3443.7014426456594,A,2,2A
"POLYGON ((75.85761363285498 26.907186871880644, 75.85808640376385 26.902525298084388, 75.86311757743593 26.900613618715493, 75.86767638497929 26.903363170420544, 75.86720428394992 26.90802478528575, 75.86217270548478 26.909936807409046, 75.85761363285498 26.907186871880644))",POINT (75.86264515699689 26.905275192208254),,1867784238,POINT (585968.3842670354 2974911.4264080566),8620274760.0,KHANIYA,"14,32",1877.0,31.283333270766665,20.0,14.0,45.28333327076666,0.6624954002528554,0.5,0.3312477001264277,2977.263986041662,ADARSH NAGAR,49.0,135,0.2798072444165063,0.6110549445429341,2977.263986041662,A,2,2A
"POLYGON ((75.75883345504113 26.926744341562713, 75.75931332587761 26.922081588735708, 75.76434964012286 26.920172711511025, 75.76890649055007 26.92292624536134, 75.76842728976283 26.927589040970727, 75.7633905684859 26.929498259979496, 75.75883345504113 26.926744341562713))",POINT (75.76387012051948 26.924835464977107),,9713738424,POINT (576135.5674566563 2977532.521905661),8063455191.0,KV NO.4,AC8,1370.0,22.833333287666665,10.0,9.0,31.833333287666665,0.9424083783152876,0.5,0.4712041891576437,6935.376314601546,CIVIL LINES,19.0,145,0.4489897738011898,0.9201939629588336,6935.376314601546,B,2,2B
"POLYGON ((75.81822156706649 26.819123752720763, 75.81869648841673 26.814467192752495, 75.82372251273985 26.812559275506082, 75.82827402022576 26.81530757619243, 75.82779976690796 26.81996417797703, 75.82277333805878 26.82187243729101, 75.81822156706649 26.819123752720763))",POINT (75.82324794116089 26.8172158355083),,4737549983,POINT (582546.3049909844 2965040.074291421),3848829086.0,SEC. 16 PRATAP NAGAR,3,2325.0,38.7499999225,8.0,8.0,46.7499999225,0.6417112310103235,1.0,0.6417112310103235,5272.715521771053,BAGRU ANSIK,36.0,495,0.1447759996349244,0.7864872306452478,5272.715521771053,B,2,2B
"POLYGON ((75.7468571353275 26.855140969056425, 75.74733733624987 26.850482302244036, 75.75236870965543 26.848575798208678, 75.75692028852916 26.851327619582072, 75.75644075619662 26.855986329432405, 75.75140897638727 26.85789317490346, 75.7468571353275 26.855140969056425))",POINT (75.75188885928229 26.853234465744006),,8637108326,POINT (574677.6677965648 2969687.677473624),3779215693.0,BABA PARADISE,23,1107.0,18.4499999631,120.0,64.0,82.4499999631,0.3638568831222112,0.5,0.1819284415611056,4127.213848731749,SANGANER,29.0,339,0.4297994276951749,0.6117278692562805,4127.213848731749,A,2,2A
"POLYGON ((75.79191355282381 26.887320146803617, 75.79239081122611 26.882659665268136, 75.79742293455682 26.88075075331058, 75.80197820535565 26.88350198091337, 75.80150161628919 26.88816250467908, 75.79646908707494 26.89007175864387, 75.79191355282381 26.887320146803617))",POINT (75.7969460267878 26.88541123515596),,8628667215,POINT (579528.3525572595 2973793.7218342274),11209548144.0,SABJI MANDI,"AC1,AC2,3,3A,11,6A,AC7,9A,16,23,27A,28,32,34",752.0,12.533333308266666,16.0,12.0,24.533333308266663,1.222826088205931,0.5,0.6114130441029655,11317.276367128756,MALVIYA NAGAR,45.0,207,0.2107234843593661,0.8221365284623317,11317.276367128756,B,2,2B
"POLYGON ((75.75451158936708 26.968721098191303, 75.75499206600173 26.964055949607214, 75.76003169973016 26.962146067163513, 75.76459126444067 26.964900991467214, 75.76411145868633 26.96956618288194, 75.75907141732786 26.971476407194437, 75.75451158936708 26.968721098191303))",POINT (75.75955157479406 26.966811216445016),,2692620560,POINT (575514.1103291867 2983350.7442362434),4141406915.0,KESHAV PURA,26,408.0,6.7999999864,8.0,8.0,14.7999999864,2.0270270288897008,1.0,2.0270270288897008,4349.745063944651,,,364,0.2152080348390005,2.2422350637287014,4349.745063944651,A,3,3A
"POLYGON ((75.84411752061403 26.849588801036976, 75.8445908350592 26.844930512617296, 75.84961818413782 26.84302088054983, 75.85417262312872 26.845769194501, 75.85369997738161 26.850427524264642, 75.84867222393264 26.85233749876522, 75.84411752061403 26.849588801036976))",POINT (75.8491452196362 26.847679168770927),,8559264502,POINT (584489.0246132753 2968483.0956424894),7053529838.0,CBI PHATAK,AC1,1477.0,24.61666661743333,10.0,9.0,33.61666661743333,0.8924144782529462,0.5,0.4462072391264731,3443.7014426456594,BAGRU ANSIK,35.0,39,0.1221249747935925,0.5683322139200656,3443.7014426456594,A,1,1A
"POLYGON ((75.7796832698637 26.865085607539356, 75.7801612309158 26.860426390403493, 75.7851921366403 26.858518504073125, 75.78974548716089 26.86126949310073, 75.78926819497242 26.865928752695055, 75.78423688338658 26.86783698083538, 75.7796832698637 26.865085607539356))",POINT (75.78471452605737 26.86317772162555),,6866013573,POINT (578104.4710881473 2971781.7912793313),3785867961.0,TRIVENI NAGAR,"7,32",450.0,7.499999985,8.0,8.0,15.499999985,1.935483872840791,1.0,1.935483872840791,12871.307319488067,SANGANER,24.0,58,0.4659590999618636,2.4014429728026547,12871.307319488067,B,3,3B
"POLYGON ((75.82087419154786 26.840501968349297, 75.82134907785388 26.835844184747394, 75.82637660869749 26.833935587209055, 75.8309296579529 26.836684431142153, 75.830455440112 26.84134225649979, 75.82542750453757 26.843251196200647, 75.82087419154786 26.840501968349297))",POINT (75.82590207237129 26.83859337082832),,8610688845,POINT (582546.564630175 2969344.5253581996),3962982609.0,MODAL TOWN,AC7,2110.0,35.16666659633333,10.0,9.0,44.16666659633333,0.6792452841005341,0.5,0.339622642050267,3443.7014426456594,BAGRU ANSIK,35.0,507,0.1996229348351294,0.5392455768853964,3443.7014426456594,A,1,1A
"POLYGON ((75.77704264169674 26.843699511762427, 75.77752063596093 26.839041517449072, 75.78255003276122 26.83713430961744, 75.78710184093966 26.839884754415785, 75.7866245151059 26.844542791247704, 75.78159471265016 26.846450340794735, 75.77704264169674 26.843699511762427))",POINT (75.7820723887571 26.84179230436361),,9819551011,POINT (577255.7389640223 2969327.2727414584),3077970034.0,SHIPRA PATH,"9A,34",836.0,13.933333305466666,20.0,14.0,27.933333305466668,1.0739856812623532,0.5,0.5369928406311766,6416.028510357767,SANGANER,25.0,84,0.2754820941744011,0.8124749348055778,6416.028510357767,B,2,2B
"POLYGON ((75.70824439434752 26.901107595498022, 75.70872764500157 26.896446279938537, 75.71376390057532 26.89453981936058, 75.71831731322398 26.897294333199998, 75.7178347319885 26.901955692442357, 75.71279806867238 26.90386249419449, 75.70824439434752 26.901107595498022))",POINT (75.71328100116884 26.899201136027674),,8629008899,POINT (572449.0385388383 2975821.864296606),3783281467.0,CHITRKOOT PULIYA,7,1799.0,29.983333273366664,10.0,9.0,38.98333327336667,0.7695596420559536,0.5,0.3847798210279768,2634.526421058386,JHOTWARA ANSIK,12.0,299,0.2107234843593661,0.595503305387343,2634.526421058386,A,1,1A
"POLYGON ((75.79412861342855 27.00751734577559, 75.79460657337695 27.0028500116165, 75.79964765899032 27.000937720438444, 75.80421119194096 27.00369242104811, 75.8037339037419 27.008359797318874, 75.79869241082969 27.010272430900443, 75.79412861342855 27.00751734577559))",POINT (75.79917005092494 27.00560505493533),,11096519614,POINT (578882.1582451658 2986444.122761912),4553445069.0,VKI NO. 17,1A,1128.0,18.7999999624,11.0,9.5,28.2999999624,1.060070672786525,0.5,0.5300353363932625,4349.745063944651,,,388,0.1314636286498535,0.661498965043116,4349.745063944651,A,2,2A
"POLYGON ((75.79499129412055 26.810035264666396, 75.79546778537824 26.805379211027983, 75.80049398927106 26.80347232723451, 75.80504410677857 26.80622115531461, 75.80456828332 26.810877251180564, 75.79954167454173 26.81278447677091, 75.79499129412055 26.810035264666396))",POINT (75.80001784782041 26.808128381122604),,4746300805,POINT (579982.6697769671 2965464.3178743864),6731717602.0,SEC.   3  PRATAP NAGAR,"3,11,16,27,AC2",595.0,9.916666646833333,10.0,9.0,18.91666664683333,1.5859030853631937,0.5,0.7929515426815967,9925.37910656049,SANGANER,32.0,425,0.1581722322889415,0.9511237749705382,9925.37910656049,B,2,2B
"POLYGON ((75.81659722173502 26.882434038171006, 75.81707270681966 26.877773851563624, 75.82210354650505 26.87586424056005, 75.82665930641747 26.878614473946374, 75.8261844906264 26.88327470235609, 75.8211532456163 26.885184655609226, 75.81659722173502 26.882434038171006))",POINT (75.82162841186322 26.88052442724191),,8574952830,POINT (581475.2199966435 2973048.7398436544),6731800032.0,RTO,AC7,728.0,12.133333309066666,20.0,14.0,26.133333309066664,1.1479591847394317,0.5,0.5739795923697159,8516.206158603505,MALVIYA NAGAR,46.0,19,0.23649980336,0.8104793957297158,8516.206158603505,B,2,2B
"POLYGON ((75.8123148572774 26.92438771897114, 75.81279094226853 26.919725132574513, 75.81782509508994 26.91781450992339, 75.82238356882702 26.92056613136507, 75.8219081539594 26.925228759610736, 75.81687359521811 26.927139724597765, 75.8123148572774 26.92438771897114))",POINT (75.81734936100555 26.92247709645181),,6331988085,POINT (581290.0583927195 2978364.786716613),1812532507.0,CHOTI CHOPAR,"1,3A,AC8",292.0,4.866666656933333,14.0,11.0,15.866666656933331,1.890756303680884,0.5,0.945378151840442,53705.84530464979,KISHAN POLE,61.0,496,2.31362468043563,3.259002832276072,21472.84309253016,B,3,3B
"POLYGON ((75.7096939432722 26.88712444849306, 75.71017699091706 26.882463932686704, 75.71521214123429 26.880557806463425, 75.71976465143611 26.883311854932558, 75.71928227293364 26.887972414405287, 75.71424671507357 26.889878881774553, 75.7096939432722 26.88712444849306))",POINT (75.71472944468208 26.88521832335776),,3937349115,POINT (571126.7639187786 2973130.450876301),8120330622.0,KAMLA NEHRU NAGAR,"26,32",801.0,13.3499999733,8.0,8.0,21.3499999733,1.405152226581619,1.0,1.405152226581619,2634.526421058386,JHOTWARA ANSIK,12.0,421,0.2107234843593661,1.6158757109409851,2634.526421058386,A,3,3A
"POLYGON ((75.7990654172411 26.81744095260361, 75.79954167454173 26.81278447677091, 75.80456828332 26.810877251180564, 75.80911903967734 26.81362615959233, 75.80864345033277 26.818282677576637, 75.80361643666173 26.82019024502962, 75.7990654172411 26.81744095260361))",POINT (75.80409237588094 26.815533727227457),,3931600678,POINT (579462.4933415203 2966278.2726542973),11209773784.0,BOOKING SANGANER,"3,11,16,27,AC2",576.0,9.5999999808,15.0,11.5,21.0999999808,1.42180094916107,0.5,0.7109004745805351,5272.715521771053,BAGRU ANSIK,36.0,500,0.1735608912769628,0.8844613658574979,5272.715521771053,B,2,2B
"POLYGON ((75.87286513397282 26.852103017275095, 75.87333644221056 26.847444605327063, 75.87836290939781 26.845533935119924, 75.88291847215298 26.848281334152958, 75.88244783272633 26.852939786941416, 75.87742096172057 26.854850799888492, 75.87286513397282 26.852103017275095))",POINT (75.87789195096701 26.8501923465989),,8610694621,POINT (586225.4798803068 2968562.308177342),4750678132.0,KUNDAN PURA,AC7,2405.0,40.08333325316666,120.0,64.0,104.08333325316669,0.2882305846895739,0.5,0.1441152923447869,2161.559325661986,BAGRU ANSIK,34.0,265,0.14115432900443,0.2852696213492169,2161.559325661986,A,1,1A
"POLYGON ((75.8538717297884 26.80110932827641, 75.85434401541256 26.796453826257025, 75.85936736280713 26.794545208165484, 75.8639188281527 26.797291749743902, 75.86344721028023 26.80194729297001, 75.85842345929763 26.803856253443048, 75.8538717297884 26.80110932827641))",POINT (75.85889542656493 26.799200709875283),,4805637316,POINT (583507.229814946 2964580.8345124293),4805541837.0,DWARKA PURI,3,2268.0,37.7999999244,8.0,8.0,45.7999999244,0.6550218351423505,1.0,0.6550218351423505,2161.559325661986,BAGRU ANSIK,34.0,70,0.1139456861106927,0.7689675212530431,2161.559325661986,A,2,2A
"POLYGON ((75.80599555402407 26.796909765896988, 75.80647117783882 26.792254472424098, 75.81149598862646 26.79034758098554, 75.816045580091 26.79309564118176, 75.8155706238383 26.79775097669898, 75.810545408546 26.799658210007664, 75.80599555402407 26.796909765896988))",POINT (75.81102071441977 26.79500287459897),,9602970813,POINT (580912.4772997096 2964147.570055007),6738418901.0,KUMBHA MARG,"3,11,16,27,AC2",782.0,13.033333307266666,14.0,11.0,24.033333307266663,1.2482662981638617,0.5,0.6241331490819308,9925.37910656049,SANGANER,32.0,288,0.14233749829696,0.7664706473788908,9925.37910656049,B,2,2B
"POLYGON ((75.77417327051167 26.87165308485334, 75.7746516664458 26.86699348867792, 75.7796832698637 26.865085607539356, 75.78423688338658 26.86783698083538, 75.7837591564348 26.872496619561158, 75.7787271469646 26.87440484247265, 75.77417327051167 26.87165308485334))",POINT (75.7792052244985 26.869745204186124),,3787115048,POINT (577337.3066337189 2972516.7615908203),1812486647.0,RIDHI SIDHI,"7,32,23",481.0,8.016666650633333,11.0,9.5,17.516666650633333,1.7126546162203369,0.5,0.8563273081101683,12871.307319488067,SANGANER,24.0,214,0.6559766774672968,1.5123039855774651,12871.307319488067,B,3,3B
"POLYGON ((75.76889664078199 26.828882528109162, 75.76937510251608 26.824225377931665, 75.774403688028 26.822318853333442, 75.77895421743311 26.82506913736095, 75.77847642381514 26.82972633020878, 75.77344743266279 26.831633196390822, 75.76889664078199 26.828882528109162))",POINT (75.77392557644464 26.826976004014757),,3789013950,POINT (576773.7330979183 2966552.613831591),3792276828.0,RAMPURA FATAK,34,1167.0,19.4499999611,20.0,14.0,33.4499999611,0.8968609875900716,0.5,0.4484304937950358,4127.213848731749,SANGANER,29.0,69,0.2030685924419059,0.6514990862369417,4127.213848731749,A,2,2A
"POLYGON ((75.89174293187092 26.952502234484836, 75.89221361644258 26.94783809885621, 75.89724692328815 26.945924014330302, 75.90180995019719 26.948673722213975, 75.90133993648699 26.953337898283426, 75.8963062249935 26.95525232606054, 75.89174293187092 26.952502234484836))",POINT (75.89677658946692 26.950588149350402),,8620505812,POINT (587235.9893935048 2981263.236543042),1007350438.0,JAISINGHPURA KHOR,34,2169.0,36.1499999277,10.0,9.0,45.1499999277,0.6644518283065308,0.5,0.3322259141532654,3711.075770218748,HAWA MAHAL,76.0,140,0.1832434086759733,0.5154693228292389,3711.075770218748,A,1,1A
"POLYGON ((75.74159900508785 26.81237695967827, 75.74207926931507 26.80772074027466, 75.74710762458866 26.805815590951784, 75.75165612161284 26.808566319817835, 75.75117652510978 26.81322258237859, 75.74614776384514 26.815128072948163, 75.74159900508785 26.81237695967827))",POINT (75.74662771049233 26.810471811110467),,7087203009,POINT (576754.2222266601 2966394.431430742),9819499368.0,ANANDAM MANGLAM,34,4028.0,67.13333319906667,8.0,8.0,75.13333319906667,0.3992901515564954,1.0,0.3992901515564954,4349.745063944651,,,524,0.1902949575449114,0.5895851091014068,4349.745063944651,A,1,1A
"POLYGON ((75.830455440112 26.84134225649979, 75.8309296579529 26.836684431142153, 75.83595689587541 26.834775487495648, 75.84051032049129 26.837524026973888, 75.84003677115359 26.84218189391952, 75.83500912868385 26.844091179830983, 75.830455440112 26.84134225649979))",POINT (75.83548302796906 26.839433312780493),,8611037771,POINT (582983.0737157963 2968588.516279088),8611217506.0,JAGATPURA PHATAK,AC7,471.0,7.849999984299999,10.0,9.0,16.8499999843,1.780415431925966,0.5,0.890207715962983,3443.7014426456594,BAGRU ANSIK,35.0,75,0.165031631378158,1.055239347341141,3443.7014426456594,A,3,3A
"POLYGON ((75.7477976803537 26.939888716100732, 75.74827842328318 26.935225207294874, 75.75331613520069 26.9333163432042, 75.75787351159035 26.936070646242232, 75.75739343894789 26.94073419801487, 75.75235531961543 26.942643403814778, 75.7477976803537 26.939888716100732))",POINT (75.75283574370442 26.93797985275912),,3789916345,POINT (574560.2982359957 2980347.8728271555),4586677182.0,PANCHAYAT SAMITI,"AC2,24",823.0,13.716666639233331,8.0,8.0,21.71666663923333,1.3814274768026322,1.0,1.3814274768026322,4349.745063944651,,,301,0.2464065713023203,1.6278340481049525,4349.745063944651,A,3,3A
"POLYGON ((75.8261844906264 26.88327470235609, 75.82665930641747 26.878614473946374, 75.83168985293919 26.876704516055952, 75.83624598879757 26.87945444425519, 75.83577184233825 26.884114714299216, 75.83074089067576 26.886025014541776, 75.8261844906264 26.88327470235609))",POINT (75.83121538754556 26.88136474444985),,8574952826,POINT (581475.2199966435 2973048.7398436544),6731800032.0,RTO,AC7,1659.0,27.6499999447,8.0,8.0,35.6499999447,0.8415147278130649,1.0,0.8415147278130649,3443.7014426456594,BAGRU ANSIK,35.0,82,0.2648616838354521,1.106376411648517,3443.7014426456594,A,3,3A
"POLYGON ((75.75426596252653 27.0181440595851, 75.75474681144881 27.013476098591415, 75.75979017720337 27.011564870816528, 75.76435310225985 27.014321262048988, 75.763872925209 27.018989265845384, 75.7588291512169 27.02090083563875, 75.75426596252653 27.0181440595851))",POINT (75.75930968050129 27.016232832530523),,3778146660,POINT (576349.1164826794 2988589.975296501),11586066329.0,HARMARA,"1,15",1728.0,28.7999999424,15.0,11.5,40.2999999424,0.744416874513112,0.5,0.372208437256556,4349.745063944651,,,4,0.1291711520255468,0.5013795892821029,4349.745063944651,A,1,1A
"POLYGON ((75.89344032544348 26.839801226492874, 75.89391009868656 26.835143534682416, 75.89893487489327 26.833232512724912, 75.90349028109746 26.835978839695215, 75.90302117646408 26.84063657199546, 75.89799599700407 26.842547936867682, 75.89344032544348 26.839801226492874))",POINT (75.89846545121182 26.837890203867367),,6738021373,POINT (589218.4437619437 2968700.1027040426),3833792418.0,DANTLI PHATAK,"AC7,27",119.0,1.9833333293666664,20.0,14.0,15.983333329366667,1.876955162092508,0.5,0.938477581046254,2161.559325661986,BAGRU ANSIK,34.0,52,0.128902893402768,1.067380474449022,2161.559325661986,A,3,3A
"POLYGON ((75.86562432159803 26.971401656584472, 75.86609698132264 26.96673642478119, 75.87113268536591 26.964822702444483, 75.87569613507935 26.967573868904935, 75.8752241465385 26.972239141592905, 75.87018803708756 26.974153206967863, 75.86562432159803 26.971401656584472))",POINT (75.87066037673884 26.969487933893735),,4803508346,POINT (586146.3883423981 2982421.465239453),4801139339.0,SADWA,30,1434.0,23.8999999522,15.0,11.5,35.3999999522,0.8474576282629513,0.5,0.4237288141314757,2659.749587464012,AMER ANSIK,77.0,491,0.2107234843593661,0.6344522984908418,2659.749587464012,A,2,2A
"POLYGON ((75.89611745241034 26.861181991706147, 75.89658718719502 26.856523077276254, 75.90161346847366 26.854611372306135, 75.90617041841146 26.857358238787963, 75.90570135266942 26.86201719364603, 75.90067466793414 26.863929241626167, 75.89611745241034 26.861181991706147))",POINT (75.90114408345868 26.85927028605095),,8631323970,POINT (588588.3506244372 2972005.478080185),4744367845.0,LUNIYAWAS,27A,1818.0,30.2999999394,8.0,8.0,38.2999999394,0.7832898184717328,1.0,0.7832898184717328,2161.559325661986,BAGRU ANSIK,34.0,143,0.1459498908181211,0.929239709289854,2161.559325661986,A,2,2A
"POLYGON ((75.8741220666735 26.887468238479663, 75.87459353542647 26.88280780357876, 75.87962261182719 26.880896112075003, 75.88418062368194 26.883644512639915, 75.88370982444984 26.888304988334898, 75.87868034382925 26.890217022702966, 75.8741220666735 26.887468238479663))",POINT (75.87915149324382 26.885556546508685),,4748316528,POINT (587178.9510524382 2973599.4849131075),4746885061.0,MACHCH KI PIPALI,27A,540.0,8.999999982,8.0,8.0,16.999999982,1.7647058842214534,1.0,1.7647058842214534,2161.559325661986,BAGRU ANSIK,34.0,107,0.216190247825181,1.9808961320466345,2161.559325661986,A,3,3A
"POLYGON ((75.7204589886398 26.92335900831107, 75.72094153928191 26.918696428295977, 75.72597901810713 26.91678894399828, 75.73053435404348 26.919543698376415, 75.73005247329382 26.92420632184681, 75.72501458670197 26.92611414751586, 75.7204589886398 26.92335900831107))",POINT (75.72549681887797 26.9214515250146),,3780705646,POINT (572224.1408224383 2977906.419628693),3779658220.0,PANCHYAWALA,"7,AC8",227.0,3.7833333257666655,15.0,11.5,15.283333325766666,1.9629225745814247,0.5,0.9814612872907126,9560.825432003918,JHOTWARA ANSIK,11.0,413,0.2107234843593661,1.1921847716500786,9560.825432003918,B,3,3B
"POLYGON ((75.81802347724305 26.868454278914673, 75.81849876260962 26.86379489295245, 75.823528498871 26.86188561956903, 75.82808335487938 26.864635389959275, 75.82760873853006 26.869294817708298, 75.82257859714205 26.871204433312332, 75.81802347724305 26.868454278914673))",POINT (75.8230535637928 26.86654500558667),,3784608709,POINT (581732.3848428136 2971841.2564309933),3784608645.0,KV3,AC7,185.0,3.0833333271666667,26.0,17.0,20.083333327166667,1.4937759340686283,0.5,0.7468879670343141,3443.7014426456594,BAGRU ANSIK,35.0,6,0.2234636875711328,0.9703516546054468,3443.7014426456594,A,2,2A
